,ts,master_metadata_album_artist_name
829,2019-07-14,Ed Sheeran
830,2019-07-14,Ed Sheeran
831,2019-07-14,Ed Sheeran
832,2019-07-14,Ed Sheeran
833,2019-07-14,Ed Sheeran
834,2019-07-14,Ed Sheeran
835,2019-07-14,Ed Sheeran
836,2019-07-14,Ed Sheeran
837,2019-07-15,Ed Sheeran
838,2019-07-15,Ed Sheeran
839,2019-07-15,Ed Sheeran
840,2019-07-15,Ed Sheeran
841,2019-07-15,Ed Sheeran
842,2019-07-15,Ed Sheeran
843,2019-07-15,Ed Sheeran
844,2019-07-15,Ed Sheeran
845,2019-07-15,Ed Sheeran
846,2019-07-15,Ed Sheeran
847,2019-07-15,Ed Sheeran
848,2019-07-15,Ed Sheeran
849,2019-07-15,Ed Sheeran
850,2019-07-15,Ed Sheeran
851,2019-07-15,Ed Sheeran
852,2019-07-15,Ed Sheeran
853,2019-07-15,Ed Sheeran
854,2019-07-15,Ed Sheeran
855,2019-07-15,Ed Sheeran
856,2019-07-15,Ed Sheeran
857,2019-07-15,Ed Sheeran
858,2019-07-15,Ed Sheeran
859,2019-07-15,Ed Sheeran
860,2019-07-15,Ed Sheeran
861,2019-07-15,Ed Sheeran
862,2019-07-15,Ed Sheeran
863,2019-07-15,Ed Sheeran
864,2019-07-15,Ed Sheeran
865,2019-07-15,Ed Sheeran
866,2019-07-15,Ed Sheeran
867,2019-07-15,Ed Sheeran
868,2019-07-15,Ed Sheeran
869,2019-07-15,Ed Sheeran
870,2019-07-15,Ed Sheeran
871,2019-07-15,Shawn Mendes
872,2019-07-15,Ed Sheeran
873,2019-07-15,Quinn XCII
874,2019-07-15,The Chainsmokers
875,2019-07-15,Sam Feldt
876,2019-07-15,Ed Sheeran
877,2019-07-15,Ed Sheeran
878,2019-07-15,Mark Ronson
879,2019-07-15,Katy Perry
880,2019-07-15,Jonas Brothers
881,2019-07-15,Ed Sheeran
882,2019-07-15,Ed Sheeran
883,2019-07-15,Ed Sheeran
884,2019-07-15,Ed Sheeran
885,2019-07-15,Ed Sheeran
886,2019-07-15,Ed Sheeran
887,2019-07-15,Ed Sheeran
888,2019-07-15,Ed Sheeran
889,2019-07-15,Travis Scott
890,2019-07-15,SZA
891,2019-07-15,Logic
892,2019-07-15,Marshmello
893,2019-07-15,XXXTENTACION
894,2019-07-15,Young Thug
895,2019-07-15,Kendrick Lamar
896,2019-07-15,Big Sean
897,2019-07-15,Kendrick Lamar
898,2019-07-15,Drake
899,2019-07-15,Drake
900,2019-07-15,Lil Dicky
901,2019-07-15,gianni & kyle
902,2019-07-15,Lil Dicky
903,2019-07-15,Drake
904,2019-07-15,Drake
905,2019-07-15,benny blanco
906,2019-07-15,J. Cole
907,2019-07-15,Kevin Gates
908,2019-07-15,Drake
909,2019-07-16,Travis Scott
910,2019-07-16,Juice WRLD
911,2019-07-16,Drake
912,2019-07-16,XXXTENTACION
913,2019-07-16,XXXTENTACION
914,2019-07-16,Sheck Wes
915,2019-07-16,Kodak Black
916,2019-07-16,Jay Rock
917,2019-07-16,Kodak Black
918,2019-07-16,Jay Rock
919,2019-07-16,Ed Sheeran
920,2019-07-16,Ed Sheeran
921,2019-07-16,Ed Sheeran
922,2019-07-16,Ed Sheeran
923,2019-07-16,Ed Sheeran
924,2019-07-16,Ed Sheeran
925,2019-07-16,Ed Sheeran
926,2019-07-16,Ed Sheeran
927,2019-07-16,Ed Sheeran
928,2019-07-16,Ed Sheeran
929,2019-07-16,Ed Sheeran
930,2019-07-16,Ed Sheeran
931,2019-07-16,Ed Sheeran
932,2019-07-16,Ed Sheeran
933,2019-07-16,Ed Sheeran
934,2019-07-16,Ed Sheeran
935,2019-07-16,Ed Sheeran
936,2019-07-16,Ed Sheeran
937,2019-07-16,Ed Sheeran
938,2019-07-16,Ed Sheeran
939,2019-07-16,Ed Sheeran
940,2019-07-16,Ed Sheeran
941,2019-07-16,Ed Sheeran
942,2019-07-16,Ed Sheeran
943,2019-07-16,Ed Sheeran
944,2019-07-16,Ed Sheeran
945,2019-07-17,Ed Sheeran
946,2019-07-17,Ed Sheeran
947,2019-07-17,Ed Sheeran
948,2019-07-17,MAX
949,2019-07-17,MAX
950,2019-07-17,Kygo
951,2019-07-17,MAX
952,2019-07-17,Kygo
953,2019-07-17,Gryffin
954,2019-07-17,Lauv
955,2019-07-17,Lauv
956,2019-07-17,Lauv
957,2019-07-17,Lauv
958,2019-07-17,Martin Garrix
959,2019-07-17,MAX
960,2019-07-17,Lauv
961,2019-07-17,Lauv
962,2019-07-17,Lauv
963,2019-07-17,Lauv
964,2019-07-17,Martin Garrix
965,2019-07-17,Shawn Mendes
966,2019-07-17,The Chainsmokers
967,2019-07-17,Bazzi
968,2019-07-17,Zedd
969,2019-07-17,Lauv
970,2019-07-17,Lauv
971,2019-07-17,OneRepublic
972,2019-07-17,Silk City
973,2019-07-17,Panic! At The Disco
974,2019-07-17,MAX
975,2019-07-17,Lauv
976,2019-07-17,Ed Sheeran
977,2019-07-17,Ed Sheeran
978,2019-07-17,MAX
979,2019-07-17,MAX
980,2019-07-17,Ed Sheeran
981,2019-07-17,Bazzi
982,2019-07-17,Bazzi
983,2019-07-17,Jason Mraz
984,2019-07-17,MAX
985,2019-07-17,Lauv
986,2019-07-17,Ed Sheeran
987,2019-07-17,Ed Sheeran
988,2019-07-17,Ed Sheeran
989,2019-07-17,Ed Sheeran
990,2019-07-17,Ed Sheeran
991,2019-07-17,Post Malone
992,2019-07-18,Logic
993,2019-07-19,Julia Michaels
994,2019-07-19,Julia Michaels
995,2019-07-19,Julia Michaels
996,2019-07-19,Julia Michaels
997,2019-07-19,Julia Michaels
998,2019-07-19,Julia Michaels
999,2019-07-19,Julia Michaels
1000,2019-07-19,Ed Sheeran
1001,2019-07-19,MAX
1002,2019-07-19,Ed Sheeran
1003,2019-07-19,Ed Sheeran
1004,2019-07-19,Ed Sheeran
1005,2019-07-19,Ed Sheeran
1006,2019-07-19,Ed Sheeran
1007,2019-07-19,Ed Sheeran
1008,2019-07-19,Ed Sheeran
1009,2019-07-19,Ed Sheeran
1010,2019-07-19,Ed Sheeran
1011,2019-07-19,Ed Sheeran
1012,2019-07-19,Ed Sheeran
1013,2019-07-19,Ed Sheeran
1014,2019-07-19,Ed Sheeran
1015,2019-07-19,Ed Sheeran
1016,2019-07-19,Ed Sheeran
1017,2019-07-19,Ed Sheeran
1018,2019-07-19,Ed Sheeran
1019,2019-07-19,Ed Sheeran
1020,2019-07-19,Ed Sheeran
1021,2019-07-19,Ed Sheeran
1022,2019-07-19,Ed Sheeran
1023,2019-07-19,Ed Sheeran
1024,2019-07-19,Ed Sheeran
1025,2019-07-19,Ed Sheeran
1026,2019-07-19,Ed Sheeran
1027,2019-07-19,Ed Sheeran
1028,2019-07-19,Ed Sheeran
1029,2019-07-19,Ed Sheeran
1030,2019-07-19,Ed Sheeran
1031,2019-07-19,Ed Sheeran
1032,2019-07-19,Ed Sheeran
1033,2019-07-19,Ed Sheeran
1034,2019-07-19,Ed Sheeran
1035,2019-07-19,Ed Sheeran
1036,2019-07-19,Ed Sheeran
1037,2019-07-19,Ed Sheeran
1038,2019-07-19,Ed Sheeran
1039,2019-07-19,Ed Sheeran
1040,2019-07-19,Ed Sheeran
1041,2019-07-19,Ed Sheeran
1042,2019-07-19,Ed Sheeran
1043,2019-07-19,Ed Sheeran
1044,2019-07-19,Ed Sheeran
1045,2019-07-19,Ed Sheeran
1046,2019-07-19,Post Malone
1047,2019-07-19,Ed Sheeran
1048,2019-07-19,Post Malone
1049,2019-07-19,Ed Sheeran
1050,2019-07-19,Post Malone
1051,2019-07-19,Ed Sheeran
1052,2019-07-19,Post Malone
1053,2019-07-19,Shawn Mendes
1054,2019-07-19,R3HAB
1055,2019-07-19,Beyoncé
1056,2019-07-19,Martin Garrix
1057,2019-07-19,Marshmello
1058,2019-07-19,Chris Brown
1059,2019-07-19,Chris Brown
1060,2019-07-19,Sam Feldt
1061,2019-07-19,Sam Feldt
1062,2019-07-19,Chris Brown
1063,2019-07-19,Sam Feldt
1064,2019-07-19,Sam Feldt
1065,2019-07-19,Chris Brown
1066,2019-07-19,Chris Brown
1067,2019-07-19,Chris Brown
1068,2019-07-19,Sam Feldt
1069,2019-07-19,OneRepublic
1070,2019-07-19,Sam Feldt
1071,2019-07-19,OneRepublic
1072,2019-07-19,OneRepublic
1073,2019-07-19,Sam Feldt
1074,2019-07-19,Sam Feldt
1075,2019-07-19,Sam Feldt
1076,2019-07-19,Sam Feldt
1077,2019-07-19,Sam Feldt
1078,2019-07-19,Sam Feldt
1079,2019-07-19,Sam Feldt
1080,2019-07-19,OneRepublic
1081,2019-07-19,OneRepublic
1082,2019-07-19,OneRepublic
1083,2019-07-19,OneRepublic
1084,2019-07-19,Billie Eilish
1085,2019-07-19,OneRepublic
1086,2019-07-19,Billie Eilish
1087,2019-07-19,OneRepublic
1088,2019-07-19,OneRepublic
1089,2019-07-19,Billie Eilish
1090,2019-07-19,Ed Sheeran
1091,2019-07-19,Post Malone
1092,2019-07-19,Post Malone
1093,2019-07-19,Shawn Mendes
1094,2019-07-19,R3HAB
1095,2019-07-19,Post Malone
1096,2019-07-19,Shawn Mendes
1097,2019-07-20,Ed Sheeran
1098,2019-07-20,Post Malone
1099,2019-07-20,Ed Sheeran
1100,2019-07-20,Post Malone
1101,2019-07-20,Ed Sheeran
1102,2019-07-20,Julia Michaels
1103,2019-07-20,Julia Michaels
1104,2019-07-20,Julia Michaels
1105,2019-07-20,Julia Michaels
1106,2019-07-20,Bazzi
1107,2019-07-20,Khalid
1108,2019-07-20,Shawn Mendes
1109,2019-07-20,Jonas Brothers
1110,2019-07-20,Ed Sheeran
1111,2019-07-20,MAX
1112,2019-07-20,WALK THE MOON
1113,2019-07-20,Train
1114,2019-07-20,Ed Sheeran
1115,2019-07-20,Anne-Marie
1116,2019-07-20,Bazzi
1117,2019-07-20,Ed Sheeran
1118,2019-07-20,Taylor Swift
1119,2019-07-20,Taylor Swift
1120,2019-07-20,Taylor Swift
1121,2019-07-20,"Earth, Wind & Fire"
1122,2019-07-20,WALK THE MOON
1123,2019-07-20,Jason Mraz
1124,2019-07-20,Michael Bublé
1125,2019-07-20,Passenger
1126,2019-07-20,Lauv
1127,2019-07-20,Phillip Phillips
1128,2019-07-20,Phillip Phillips
1129,2019-07-20,Machine Gun Kelly
1130,2019-07-20,Zedd
1131,2019-07-20,Lukas Graham
1132,2019-07-20,Niall Horan
1133,2019-07-20,Rudimental
1134,2019-07-21,Ed Sheeran
1135,2019-07-21,Tori Kelly
1136,2019-07-21,Julia Michaels
1137,2019-07-22,Julia Michaels
1138,2019-07-22,Ed Sheeran
1139,2019-07-22,Julia Michaels
1140,2019-07-22,Ed Sheeran
1141,2019-07-22,Ed Sheeran
1142,2019-07-22,Taylor Swift
1143,2019-07-22,Bruno Mars
1144,2019-07-22,Ed Sheeran
1145,2019-07-22,Maroon 5
1146,2019-07-22,Ariana Grande
1147,2019-07-22,The Script
1148,2019-07-22,Ariana Grande
1149,2019-07-22,Ed Sheeran
1150,2019-07-22,Rudimental
1151,2019-07-22,Bazzi
1152,2019-07-22,Ed Sheeran
1153,2019-07-22,Ed Sheeran
1154,2019-07-22,Shawn Mendes
1155,2019-07-22,Ed Sheeran
1156,2019-07-22,Ed Sheeran
1157,2019-07-22,Why Don't We
1158,2019-07-22,Ed Sheeran
1159,2019-07-22,Ed Sheeran
1160,2019-07-22,Ed Sheeran
1161,2019-07-22,Ed Sheeran
1162,2019-07-22,Ed Sheeran
1163,2019-07-22,Ed Sheeran
1164,2019-07-22,Ed Sheeran
1165,2019-07-22,Ed Sheeran
1166,2019-07-22,Ed Sheeran
1167,2019-07-23,Ed Sheeran
1168,2019-07-23,Ed Sheeran
1169,2019-07-23,Ed Sheeran
1170,2019-07-23,Ed Sheeran
1171,2019-07-23,Ed Sheeran
1172,2019-07-23,Ed Sheeran
1173,2019-07-23,Ed Sheeran
1174,2019-07-23,Ed Sheeran
1175,2019-07-23,Ed Sheeran
1176,2019-07-23,Blueface
1177,2019-07-23,Ed Sheeran
1178,2019-07-23,Ed Sheeran
1179,2019-07-23,Ed Sheeran
1180,2019-07-23,Ed Sheeran
1181,2019-07-23,Ed Sheeran
1182,2019-07-23,Julia Michaels
1183,2019-07-24,Julia Michaels
1184,2019-07-24,Taylor Swift
1185,2019-07-24,Shawn Mendes
1186,2019-07-24,Post Malone
1187,2019-07-24,Billie Eilish
1188,2019-07-24,Ed Sheeran
1189,2019-07-24,Ed Sheeran
1190,2019-07-24,Taylor Swift
1191,2019-07-24,Taylor Swift
1192,2019-07-25,Taylor Swift
1193,2019-07-25,Taylor Swift
1194,2019-07-25,Taylor Swift
1195,2019-07-26,Taylor Swift
1196,2019-07-26,Taylor Swift
1197,2019-07-26,Taylor Swift
1198,2019-07-26,Taylor Swift
1199,2019-07-26,Taylor Swift
1200,2019-07-26,Taylor Swift
1201,2019-07-26,Taylor Swift
1202,2019-07-26,Taylor Swift
1203,2019-07-26,Taylor Swift
1204,2019-07-26,Taylor Swift
1205,2019-07-26,Taylor Swift
1206,2019-07-26,Taylor Swift
1207,2019-07-27,Taylor Swift
1208,2019-07-27,GentleBeatz
1209,2019-07-27,Toonorth
1210,2019-07-27,Miscél
1211,2019-07-27,Aso
1212,2019-07-27,GentleBeatz
1213,2019-07-27,Taylor Swift
1214,2019-07-27,Taylor Swift
1215,2019-07-27,Taylor Swift
1216,2019-07-28,Taylor Swift
1217,2019-07-28,Taylor Swift
1218,2019-07-28,Taylor Swift
1219,2019-07-28,Taylor Swift
1220,2019-07-28,Julia Michaels
1221,2019-07-28,Avicii
1222,2019-07-28,Julia Michaels
1223,2019-07-28,Why Don't We
1224,2019-07-28,Aso
1225,2019-07-29,Toonorth
1226,2019-07-29,StackOne
1227,2019-07-29,Jinsang
1228,2019-07-29,Hyper Potions
1229,2019-07-29,Nitro Fun
1230,2019-07-29,Hyper Potions
1231,2019-07-29,Hyper Potions
1232,2019-07-29,Hyper Potions
1233,2019-07-29,Hyper Potions
1234,2019-07-29,Hyper Potions
1235,2019-07-29,Hyper Potions
1236,2019-07-29,Hyper Potions
1237,2019-07-29,Hyper Potions
1238,2019-07-29,Hyper Potions
1239,2019-07-29,Hyper Potions
1240,2019-07-29,Hyper Potions
1241,2019-07-29,Hyper Potions
1242,2019-07-29,Hyper Potions
1243,2019-07-29,Hyper Potions
1244,2019-07-29,Hyper Potions
1245,2019-07-29,Marshmello
1246,2019-07-29,Julia Michaels
1247,2019-07-30,Miscél
1248,2019-07-30,Aso
1249,2019-07-30,Kalaido
1250,2019-07-30,Kalaido
1251,2019-07-30,jhfly
1252,2019-07-30,Ambulo
1253,2019-07-30,StackOne
1254,2019-07-30,Jinsang
1255,2019-07-30,Idealism
1256,2019-07-30,brandonhult.
1257,2019-07-30,Jinsang
1258,2019-07-30,Caleb Belkin
1259,2019-07-30,Dream Easy Collective
1260,2019-07-30,Jinsang
1261,2019-07-30,Flavors
1262,2019-07-30,Leavv
1263,2019-07-31,charlie toØ human
1264,2019-07-31,Ambulo
1265,2019-07-31,StackOne
1266,2019-07-31,Kalaido
1267,2019-07-31,brandonhult.
1268,2019-07-31,Jinsang
1269,2019-07-31,Caleb Belkin
1270,2019-07-31,Dream Easy Collective
1271,2019-07-31,Flavors
1272,2019-07-31,Flavors
1273,2019-07-31,Leavv
1274,2019-07-31,charlie toØ human
1275,2019-07-31,mell-ø
1276,2019-07-31,Philanthrope
1277,2019-07-31,j'san
1278,2019-07-31,Keem the Cipher
1279,2019-07-31,Dweeb
1280,2019-07-31,Lost Son
1281,2019-07-31,Brenky
1282,2019-07-31,Two Sleepy
1283,2019-07-31,Two Sleepy
1284,2019-07-31,aimless
1285,2019-07-31,H E R B
1286,2019-07-31,Blvk
1287,2019-07-31,Sonn
1288,2019-07-31,Philanthrope
1289,2019-07-31,Dweeb
1290,2019-08-02,Idealism
1291,2019-08-02,Tra$h
1292,2019-08-02,Milkz
1293,2019-08-02,Keem the Cipher
1294,2019-08-02,Axian
1295,2019-08-02,jhfly
1296,2019-08-02,Made in M
1297,2019-08-02,Idealism
1298,2019-08-02,aimless
1299,2019-08-02,DLJ
1300,2019-08-02,Aso
1301,2019-08-02,Flavors
1302,2019-08-02,Psalm Trees
1303,2019-08-02,tomcbumpz
1304,2019-08-02,Limes
1305,2019-08-02,Maoen
1306,2019-08-02,Kudasaibeats
1307,2019-08-02,chief.
1308,2019-08-02,AYEON
1309,2019-08-05,Jinsang
1310,2019-08-05,Julia Michaels
1311,2019-08-05,Shawn Mendes
1312,2019-08-05,Khalid
1313,2019-08-05,Julia Michaels
1314,2019-08-05,Julia Michaels
1315,2019-08-05,Jonas Brothers
1316,2019-08-05,Jesse McCartney
1317,2019-08-05,LANY
1318,2019-08-05,Shawn Mendes
1319,2019-08-05,Jeremy Zucker
1320,2019-08-05,Louis Tomlinson
1321,2019-08-05,The Chainsmokers
1322,2019-08-05,MKTO
1323,2019-08-05,5 Seconds of Summer
1324,2019-08-05,Why Don't We
1325,2019-08-05,PRETTYMUCH
1326,2019-08-05,James Arthur
1327,2019-08-05,Conor Maynard
1328,2019-08-05,Julia Michaels
1329,2019-08-05,Julia Michaels
1330,2019-08-05,Michael Bublé
1331,2019-08-06,Passenger
1332,2019-08-06,Loud Luxury
1333,2019-08-06,Julia Michaels
1334,2019-08-06,Ariana Grande
1335,2019-08-06,R3HAB
1336,2019-08-06,Gryffin
1337,2019-08-06,Gryffin
1338,2019-08-06,G-Eazy
1339,2019-08-06,James Arthur
1340,2019-08-06,Zedd
1341,2019-08-06,Imagine Dragons
1342,2019-08-06,Rachel Platten
1343,2019-08-06,fun.
1344,2019-08-06,Bruno Mars
1345,2019-08-06,Imagine Dragons
1346,2019-08-06,MAGIC!
1347,2019-08-06,Ariana Grande
1348,2019-08-06,Echosmith
1349,2019-08-06,Shawn Mendes
1350,2019-08-06,Kygo
1351,2019-08-06,Camila Cabello
1352,2019-08-06,Astrid S
1353,2019-08-06,Chawki
1354,2019-08-06,Katy Perry
1355,2019-08-06,Mark Ronson
1356,2019-08-06,T-Pain
1357,2019-08-06,American Authors
1358,2019-08-06,Ariana Grande
1359,2019-08-06,Don Omar
1360,2019-08-06,Maroon 5
1361,2019-08-06,Martin Garrix
1362,2019-08-06,Ariana Grande
1363,2019-08-06,Rita Ora
1364,2019-08-06,Rita Ora
1365,2019-08-06,The Chainsmokers
1366,2019-08-06,Marshmello
1367,2019-08-06,Julia Michaels
1368,2019-08-06,Shawn Mendes
1369,2019-08-06,Meek Mill
1370,2019-08-06,XXXTENTACION
1371,2019-08-06,Sheck Wes
1372,2019-08-06,Marshmello
1373,2019-08-06,XXXTENTACION
1374,2019-08-08,Young Thug
1375,2019-08-08,Taylor Swift
1376,2019-08-08,Taylor Swift
1377,2019-08-08,Julia Michaels
1378,2019-08-08,Lauv
1379,2019-08-08,Marshmello
1380,2019-08-08,The Chainsmokers
1381,2019-08-08,Lauv
1382,2019-08-08,Lauv
1383,2019-08-08,Lauv
1384,2019-08-08,Lauv
1385,2019-08-08,Panic! At The Disco
1386,2019-08-08,Silk City
1387,2019-08-08,Julia Michaels
1388,2019-08-08,Zedd
1389,2019-08-08,Martin Garrix
1390,2019-08-08,Anne-Marie
1391,2019-08-08,FLETCHER
1392,2019-08-08,Lauv
1393,2019-08-08,Lauv
1394,2019-08-08,OneRepublic
1395,2019-08-08,Bazzi
1396,2019-08-08,Zedd
1397,2019-08-08,Shawn Mendes
1398,2019-08-08,G-Eazy
1399,2019-08-08,Imagine Dragons
1400,2019-08-08,Gryffin
1401,2019-08-08,James Arthur
1402,2019-08-08,Gryffin
1403,2019-08-08,Echosmith
1404,2019-08-08,Don Omar
1405,2019-08-08,Gryffin
1406,2019-08-08,Don Omar
1407,2019-08-08,Camila Cabello
1408,2019-08-08,American Authors
1409,2019-08-08,Shawn Mendes
1410,2019-08-08,Chawki
1411,2019-08-08,Maroon 5
1412,2019-08-08,T-Pain
1413,2019-08-08,Katy Perry
1414,2019-08-08,Ariana Grande
1415,2019-08-08,Kygo
1416,2019-08-08,Rachel Platten
1417,2019-08-08,Ariana Grande
1418,2019-08-08,Imagine Dragons
1419,2019-08-08,MAGIC!
1420,2019-08-08,Bruno Mars
1421,2019-08-12,fun.
1422,2019-08-12,fun.
1423,2019-08-15,MAX
1424,2019-08-15,Julia Michaels
1425,2019-08-16,Martin Garrix
1426,2019-08-17,Martin Garrix
1427,2019-08-17,Martin Garrix
1428,2019-08-17,Mark Ronson
1429,2019-08-17,Ariana Grande
1430,2019-08-17,Julia Michaels
1431,2019-08-17,Rita Ora
1432,2019-08-17,Astrid S
1433,2019-08-17,The Chainsmokers
1434,2019-08-18,The Chainsmokers
1435,2019-08-18,Rita Ora
1436,2019-08-18,Lauv
1437,2019-08-18,MAX
1438,2019-08-18,Julia Michaels
1439,2019-08-18,Lauv
1440,2019-08-18,Julia Michaels
1441,2019-08-18,Drake
1442,2019-08-18,Drake
1443,2019-08-18,Kygo
1444,2019-08-18,The Chainsmokers
1445,2019-08-19,Kygo
1446,2019-08-20,Kygo
1447,2019-08-20,Kygo
1448,2019-08-20,The Chainsmokers
1449,2019-08-20,Julia Michaels
1450,2019-08-20,Lauv
1451,2019-08-20,Martin Garrix
1452,2019-08-20,Lauv
1453,2019-08-20,Lauv
1454,2019-08-20,Bazzi
1455,2019-08-20,Bazzi
1456,2019-08-20,Lauv
1457,2019-08-20,Zedd
1458,2019-08-20,Anne-Marie
1459,2019-08-20,Lauv
1460,2019-08-20,Don Omar
1461,2019-08-20,Julia Michaels
1462,2019-08-20,Lauv
1463,2019-08-20,Silk City
1464,2019-08-20,FLETCHER
1465,2019-08-20,Panic! At The Disco
1466,2019-08-20,Lauv
1467,2019-08-20,Rachel Platten
1468,2019-08-23,Echosmith
1469,2019-08-23,Taylor Swift
1470,2019-08-23,Taylor Swift
1471,2019-08-23,Taylor Swift
1472,2019-08-23,Taylor Swift
1473,2019-08-23,Taylor Swift
1474,2019-08-23,Taylor Swift
1475,2019-08-23,Taylor Swift
1476,2019-08-23,Taylor Swift
1477,2019-08-23,Taylor Swift
1478,2019-08-23,Taylor Swift
1479,2019-08-23,Taylor Swift
1480,2019-08-23,Taylor Swift
1481,2019-08-23,Taylor Swift
1482,2019-08-23,Taylor Swift
1483,2019-08-23,Taylor Swift
1484,2019-08-23,Taylor Swift
1485,2019-08-23,Taylor Swift
1486,2019-08-23,Taylor Swift
1487,2019-08-23,Taylor Swift
1488,2019-08-23,Taylor Swift
1489,2019-08-24,Taylor Swift
1490,2019-08-24,Taylor Swift
1491,2019-08-24,Taylor Swift
1492,2019-08-24,Taylor Swift
1493,2019-08-24,Taylor Swift
1494,2019-08-24,Ed Sheeran
1495,2019-08-24,Ed Sheeran
1496,2019-08-24,Ed Sheeran
1497,2019-08-24,Ed Sheeran
1498,2019-08-24,Ed Sheeran
1499,2019-08-24,Ed Sheeran
1500,2019-08-24,Ed Sheeran
1501,2019-08-24,Ed Sheeran
1502,2019-08-24,Ed Sheeran
1503,2019-08-24,Ed Sheeran
1504,2019-08-24,Ed Sheeran
1505,2019-08-24,Ed Sheeran
1506,2019-08-24,Ed Sheeran
1507,2019-08-24,Ed Sheeran
1508,2019-08-24,Ed Sheeran
1509,2019-08-24,Ed Sheeran
1510,2019-08-24,Ed Sheeran
1511,2019-08-24,Ed Sheeran
1512,2019-08-24,Ed Sheeran
1513,2019-08-24,Ed Sheeran
1514,2019-08-24,Ed Sheeran
1515,2019-08-24,Ed Sheeran
1516,2019-08-24,Ed Sheeran
1517,2019-08-24,Ed Sheeran
1518,2019-08-24,Ed Sheeran
1519,2019-08-24,Ed Sheeran
1520,2019-08-24,Ed Sheeran
1521,2019-08-24,Ed Sheeran
1522,2019-08-24,Ed Sheeran
1523,2019-08-24,Ed Sheeran
1524,2019-08-24,Ed Sheeran
1525,2019-08-24,Ed Sheeran
1526,2019-08-24,Ed Sheeran
1527,2019-08-24,Ed Sheeran
1528,2019-08-24,Ed Sheeran
1529,2019-08-24,Ed Sheeran
1530,2019-08-24,Ed Sheeran
1531,2019-08-24,Ed Sheeran
1532,2019-08-24,Ed Sheeran
1533,2019-08-24,Ed Sheeran
1534,2019-08-24,Ed Sheeran
1535,2019-08-24,Ed Sheeran
1536,2019-08-24,Ed Sheeran
1537,2019-08-24,Ed Sheeran
1538,2019-08-24,Ed Sheeran
1539,2019-08-24,Ed Sheeran
1540,2019-08-24,Ed Sheeran
1541,2019-08-24,Ed Sheeran
1542,2019-08-24,Ed Sheeran
1543,2019-08-24,Ed Sheeran
1544,2019-08-24,Ed Sheeran
1545,2019-08-24,Ed Sheeran
1546,2019-08-24,Ed Sheeran
1547,2019-08-24,Ed Sheeran
1548,2019-08-25,Ed Sheeran
1549,2019-08-25,Rita Ora
1550,2019-08-25,Rita Ora
1551,2019-08-25,The Chainsmokers
1552,2019-08-25,Marshmello
1553,2019-08-25,Julia Michaels
1554,2019-08-25,Taylor Swift
1555,2019-08-25,Taylor Swift
1556,2019-08-25,Taylor Swift
1557,2019-08-25,Taylor Swift
1558,2019-08-25,Taylor Swift
1559,2019-08-25,Taylor Swift
1560,2019-08-25,Taylor Swift
1561,2019-08-25,Taylor Swift
1562,2019-08-25,Taylor Swift
1563,2019-08-25,Taylor Swift
1564,2019-08-25,Taylor Swift
1565,2019-08-27,Taylor Swift
1566,2019-08-27,Taylor Swift
1567,2019-08-27,Taylor Swift
1568,2019-08-27,Lil Tecca
1569,2019-08-27,Taylor Swift
1570,2019-08-27,Taylor Swift
1571,2019-08-28,Shawn Mendes
1572,2019-08-28,Ariana Grande
1573,2019-08-28,Ariana Grande
1574,2019-08-28,Ariana Grande
1575,2019-08-28,Ariana Grande
1576,2019-08-28,Ariana Grande
1577,2019-08-28,Ariana Grande
1578,2019-08-28,Ariana Grande
1579,2019-08-28,Lil Tjay
1580,2019-08-28,Lil Tjay
1581,2019-08-28,Lil Tjay
1582,2019-08-28,Juice WRLD
1583,2019-08-28,Juice WRLD
1584,2019-08-28,Juice WRLD
1585,2019-08-31,Lil Tjay
1586,2019-09-01,Juice WRLD
1587,2019-09-01,Juice WRLD
1588,2019-09-01,Juice WRLD
1589,2019-09-01,The Notorious B.I.G.
1590,2019-09-01,XXXTENTACION
1591,2019-09-01,Flipp Dinero
1592,2019-09-01,Lil Tecca
1593,2019-09-02,Juice WRLD
1594,2019-09-02,Juice WRLD
1595,2019-09-02,Kid Quill
1596,2019-09-02,Lil Tjay
1597,2019-09-02,Lil Tjay
1598,2019-09-02,Polo G
1599,2019-09-02,Lil Tjay
1600,2019-09-02,NF
1601,2019-09-02,NF
1602,2019-09-02,Juice WRLD
1603,2019-09-02,Post Malone
1604,2019-09-02,Lil Tecca
1605,2019-09-02,Lil Tecca
1606,2019-09-02,A Boogie Wit da Hoodie
1607,2019-09-02,Eleven Hundred Springs
1608,2019-09-02,A Boogie Wit da Hoodie
1609,2019-09-02,DJ Khaled
1610,2019-09-02,MoStack
1611,2019-09-02,(G)I-DLE
1612,2019-09-02,Shawn Mendes
1613,2019-09-02,5 Seconds of Summer
1614,2019-09-02,Shawn Mendes
1615,2019-09-02,5 Seconds of Summer
1616,2019-09-02,Camila Cabello
1617,2019-09-02,Shawn Mendes
1618,2019-09-02,Zedd
1619,2019-09-02,Jason Mraz
1620,2019-09-02,Train
1621,2019-09-02,James TW
1622,2019-09-02,Ed Sheeran
1623,2019-09-02,Zara Larsson
1624,2019-09-02,Ed Sheeran
1625,2019-09-02,One Direction
1626,2019-09-02,Ed Sheeran
1627,2019-09-02,Ed Sheeran
1628,2019-09-02,Taylor Swift
1629,2019-09-02,Taylor Swift
1630,2019-09-02,Phillip Phillips
